JPMBB13C17,,301410001,1,20170616,113285661.4,113113066,20170601,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,425910.03,172595.44,598505.47,,0,,,,,,0,,0,113113066,0,0,0,0,N,,,,,,,,,,,34335056,11571783,22763273,13167120,1.7287,0.95,20161231,32881212,11354670,21526542,13167120,1.6348,0.93,20151231,8739198,2948443,5790755,3291780,1.7591,0.94,20170101,20170331,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,21863571,1.6604,20626840,1.5665,5565830,1.6908,X,,,,,0,,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410002,2,20170616,91855267.8,91744773.05,20170601,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,388582.74,110494.75,499077.49,,0,,,,,,0,,0,91744773.05,0,0,0,0,N,,,,,,,,,,,12141824,1963547,10178277,5988930,1.6995,1,20161231,11988589,2178753,9809836,4893600,2.0046,1,20151231,2996864,519299,2477565,1497235,1.6547,1,20170101,20170331,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CREFC,,9211869,1.5381,8843428,1.8071,2235967,1.4933,X,,,,,727.15,698397.87,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301171001,3,20170616,88009725.42,87902011.44,20170601,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,366300.24,107713.98,474014.22,,0,,,,,,0,,0,87902011.44,0,0,0,0,N,,,,,,,,,,,23100956,8232921,14868035,14220427,1.0455,0.95,20161231,23030082,8148531,14881551,11553417,1.288,0.93,20151231,5446380,1746158,3700222,3555106,1.0408,0.92,20170101,20170331,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,14806035,1.0411,14819551,1.2826,3684722,1.0364,X,,,,,0,,20170213,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMC13C16,,,,,
JPMBB13C17,,301410004,4,20170616,71615871.13,71529438.62,20170601,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,300329.11,86432.51,386761.62,,0,,,,,,0,,0,71529438.62,0,0,0,0,N,,,,,,,,,,,14732991,5783379,8949612,4641139,1.9283,0.98,20161231,14392983,5780830,8612153,3610648,2.3852,0.96,20151231,4057319,1374826,2682493,1160285,2.3119,0.97,20170101,20170331,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,7399686,1.5943,7062227,1.9559,2295012,1.9779,N,,,,,0,1336033.85,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,883100172,5,20170616,45893581.18,45835397.67,20170606,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,196233.94,58183.51,254417.45,,0,,,,,,0,,0,45835397.67,0,0,0,0,N,,,,,,,,,,,13790441,6933965,6856476,3053009,2.2458,0.82,20161231,13056582,6545807,6510775,3053009,2.1325,0.81,20151231,2982383,1662585,1319798,763252,1.7291,0.78,20170101,20170331,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,6398372,2.0957,6052671,1.9825,1205272,1.5791,N,,,,,0,708791.73,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,883100164,6,20170616,45668558.92,45617743.38,20170606,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,194858.86,50815.54,245674.4,,0,,,,,,0,,0,45617743.38,0,0,0,0,N,,,,,,,,,,,7736939,2356535,5380404,2373022,2.2673,1,20161231,7488811,2165060,5323751,2310957,2.3036,0.99,20151231,1929225,556006,1373219,737023,1.8631,1,20170101,20170331,20130924,64600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,5047436,2.127,4990783,2.1596,1289978,1.7502,N,,,,,0,76339.37,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410007,7,20170616,30775148.05,30740629.75,20170601,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,130384.04,34518.3,164902.34,,0,,,,,,0,,0,30740629.75,0,0,0,0,N,,,,,,,,,,,3710260,845419,2864841,1588422,1.8035,1,20161231,3686014,934238,2751776,1546383,1.7794,0.83,20151231,,,,,,,,,20130918,51000000,,,,,,,,,20131230,20131230,1,,,,CREFC,,2727535,1.7171,2614470,1.6907,,,X,,,,,117.17,14353.27,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410008,8,20170616,29822066.84,29789329.02,20170601,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,128079.56,32737.82,160817.38,,0,,,,,,0,,0,29789329.02,0,0,0,0,N,,,,,,,,,,,4752140,2320912,2431228,1521188,1.5982,0.89,20161231,5409637,2686564,2723073,1517031,1.795,0.89,20151231,,,,,,,,,20131009,39000000,,,,,,,,,20131230,20131230,1,,,,CREFC,,2155225,1.4168,2447070,1.613,,,X,,,,,2106.21,1954868.78,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410009,9,20170616,28385431.25,28345781.67,20170601,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,118976.35,39649.58,158625.93,,0,,,,,,0,,0,28345781.67,0,0,0,0,N,,,,,,,,,,,4215205,2182822,2032383,1903511,1.0677,0.77,20151231,4995104,2540764,2454340,1903511,1.2893,0.83,20141231,2810291,1458605,1351686,951755,1.4202,0.8,20160101,20160630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20150410,1742409,0.9153,2164366,1.137,1206698,1.2678,X,,,,,574.48,1165070.93,,0,0,0,,N,,30000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410013,13,20170616,25375000,25375000,20170601,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,103572.29,0,103572.29,,0,,,,,,0,,0,25375000,0,0,0,0,N,,,,,,,,,,,4555870,1897065,2658805,1222821,2.1743,0.82,20161231,5202385,2444507,2757878,1219480,2.2615,0.85,20151231,1387508,499167,888341,300694,2.9543,0.86,20170101,20170331,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2106481,1.7226,2205554,1.8086,750260,2.495,N,,,,,0,697620.85,,0,0,0,,N,,25375000,SH,,,,,,,,,,,0,,,,0,,,,,WF,S,20170512,20170612,N,,,,,,,0,JPMBB13C17,,,,,
