JPMBB13C17,,301171001,3,20161017,88925336.83,88809494.6,20161001,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,358171.99,115842.23,474014.22,,,,,,,,,,,88809494.6,0,0,0,0,N,,,,,,,,,,,23030082,8148531,14881551,11553417,1.29,0.93,20151231,21761731,7957924.8,13803806.2,11026056.49,1.25,0.97,20141231,11573703,4026194,7547509,4266128,1.77,0.95,20160101,20160630,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,14819551,1.28,13741806.2,1.25,7516509,1.76,X,,,,,,,,,,,,N,,225000000,H,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMC13C16
JPMBB13C17,,301410001,1,20161017,114724788.4,114543689.9,20161001,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,417407.02,181098.45,598505.47,,,,,,,,,,,114543689.9,0,0,0,0,N,,,,,,,,,,,32881212,11354670,21526542,13167120,1.63,0.93,20151231,32883064,11451799,21431265,13167121,1.63,0.98,20141231,16441708,5482108,10959600,6583560,1.66,0.94,20160101,20160630,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,20626840,1.57,20531563,1.56,10509749,1.6,X,,,,,,,,,,,,N,,220000000,S2,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410002,2,20161017,92796666.57,92677490.9,20161001,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,379901.82,119175.67,499077.49,,,,,,,,,,,92677490.9,0,0,0,0,N,,,,,,,,,,,11988589,2178753,9809836,4893600,2,1,20151231,11708936,2077209,9631727,4677091,2.06,1,20141231,3042461,474002,2568459,1497233,1.72,1,20160101,20160331,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CREFC,,8843428,1.81,8665319,1.85,2326861,1.55,X,,,,,727.15,275436.11,,,,,,N,,93900000,H,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410004,4,20161017,72351693.4,72258559.07,20161001,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,293627.29,93134.33,386761.62,,,,,,,,,,,72258559.07,0,0,0,0,N,,,,,,,,,,,14392983,5780830,8612153,3610648,2.39,0.96,20151231,14621821,5699510,8922311,3610648,2.47,0.86,20141231,7294093,2838127,4455966,2320570,1.92,0.96,20160101,20160630,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,7062227,1.96,7372385,2.04,3681003,1.59,N,,,,,,889676.24,,,,,,N,,73125000,H,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410007,7,20161017,31000000,31000000,20161001,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,127100,0,127100,,,,,,,,,,,31000000,0,0,0,0,N,,,,,,,,,,,3686014,934238,2751776,1546383,1.78,0.83,20151231,3251572,803278,2448294,1546383,1.58,1,20141231,787832,212687,575145,385537,1.49,0.99,20160101,20160331,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2614470,1.69,2310988,1.49,540820,1.4,X,,,,,117.17,24920.07,,,,,,N,,31000000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410008,8,20161017,30000000,30000000,20161001,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,124687.5,0,124687.5,,,,,,,,,,,30000000,0,0,0,0,N,,,,,,,,,,,5409637,2686564,2723073,1517031,1.8,0.89,20151231,4868845,2067137,2801708,1517031,1.85,0.89,20141231,2518288,1305204,1213084,756438,1.6,0.92,20160101,20160630,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2447070,1.61,2525705,1.66,1075083,1.42,X,,,,,2106.21,1948373.22,,,,,,N,,30000000,S2,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410009,9,20161017,28719417.02,28677284.23,20161001,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,116493.14,42132.79,158625.93,,,,,,,,,,,28677284.23,0,0,0,0,N,,,,,,,,,,,4215205,2201959,2013246,1903511,1.06,0.77,20151231,4995104,2540764,2454340,1903511,1.29,0.83,20141231,2810291,1458605,1351686,951755,1.42,0.8,20160101,20160630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20150410,1723272,0.91,2164366,1.14,1206698,1.27,X,,,,,169.36,1164837.21,,,,,,N,,30000000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410010,10,20161017,10005000,10005000,20161001,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,41687.5,0,41687.5,,,,,,,,,,,10005000,0,0,0,0,N,,,,,,,,,,,3101479,1620281,1481198,507198,2.92,0.96,20151231,2782658,1507592,1275066,507197,2.51,0.94,20141231,1577995,780279,797716,254294,3.14,0.91,20160101,20160630,20130918,17300000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1329315,2.62,1123183,2.21,721774,2.84,X,,,,,50.84,205052.84,,,,,,N,,10005000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410011,11,20161017,9305000,9305000,20161001,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,38770.83,0,38770.83,,,,,,,,,,,9305000,0,0,0,0,N,,,,,,,,,,,2732988,1472307,1260681,471712,2.67,0.96,20151231,2652848,1409019,1243829,471712,2.64,0.94,20141231,1412810,737913,674897,236502,2.85,0.97,20160101,20160630,20130918,17400000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1139593,2.42,1122741,2.38,614353,2.6,X,,,,,38.58,156605.8,,,,,,N,,9305000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410012,12,20161017,8940000,8940000,20161001,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,37250,0,37250,,,,,,,,,,,8940000,0,0,0,0,N,,,,,,,,,,,2569474,1385898,1183576,453208,2.61,0.94,20151231,2440247,1273716,1166531,453209,2.57,0.97,20141231,1353796,678722,675074,227225,2.97,0.97,20160101,20160630,20130918,15200000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1084657,2.39,1067612,2.36,625614,2.75,X,,,,,35.31,142639.92,,,,,,N,,8940000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410013,13,20161017,25375000,25375000,20161001,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,100231.25,0,100231.25,,,,,,,,,,,25375000,0,0,0,0,N,,,,,,,,,,,5202385,2444507,2757878,1219480,2.26,0.85,20151231,5532300,2183805,3348495,1219480,2.75,0.92,20141231,2197816,1042646,1155170,611410,1.89,0.78,20160101,20160630,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2205554,1.81,2796171,2.29,879008,1.44,N,,,,,,2728621.87,20160511,,,,,N,,25375000,SH,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410018,18,20161017,16000000,16000000,20161001,,0.0482,20231101,0.000113,,,,,0.000005,0.048082,,,,,64266.67,0,64266.67,,,,,,,,,,,16000000,0,0,0,0,N,,,,,,,,,,,2714565,528468,2186097,781911,2.8,1,20151231,2698871,538289,2160582,781912,2.76,1,20141231,1359498,258539,1100959,389884,2.82,1,20160101,20160630,20130926,29000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20140528,2031971,2.6,2006456,2.57,1023897,2.63,N,,,,,,,,,,,,N,,16000000,H,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410019,19,20161017,15000000,15000000,20161001,,0.048475,20231101,0.000113,,,,,0.000005,0.048357,,,,,60593.75,0,60593.75,,,,,,,,,,,15000000,0,0,0,0,N,,,,,,,,,,,3492397,1813750,1678647,737224,2.28,0.95,20151231,3319421,1757755,1561666,737224,2.12,0.95,20141231,1808091,896844,911247,367602,2.48,0.96,20160101,20160630,20130822,22700000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1573647,2.13,1456666,1.98,858747,2.34,X,,,,,,26254.58,,,,,,N,,15000000,S2,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410020,20,20161017,14091319.6,14071720.28,20161001,,0.0512,20240101,0.000113,,,,,0.000005,0.051082,,,,,60122.96,19599.32,79722.28,,,,,,,,,,,14071720.28,0,0,0,0,N,,,,,,,,,,,2538372,871188,1667184,956667,1.74,1,20151231,2462785,862726,1600059,937368,1.71,1,20141231,1313234,420290,892944,478333,1.87,1,20160101,20160630,20131111,19940000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1648184,1.72,1581059,1.69,883444,1.85,N,,,,,,58088.11,,,,,,N,,14650000,N,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410021,21,20161017,13716637.78,13697024.87,20161005,,0.0502,20231105,0.000513,,,,,0.000005,0.049682,,,,,57381.27,19612.91,76994.18,,,,,,,,,,,13697024.87,0,0,0,0,N,,,,,,,,,,,2602249,1323875,1278374,923930,1.38,0.85,20151231,2563502,1166896,1396606,923930,1.51,0.96,20141231,2610356,1385429,1224927,923930,1.33,0.95,20150701,20160630,20131010,19100000,,,,,,,TN,,20131230,20131230,1,,,,CREFC,,1207374,1.31,1325606,1.43,1153927,1.25,X,,,,,250.59,55726.37,,,,,,N,,14310000,S2,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410024,24,20161017,12469411.43,12451828.73,20161001,,0.051024,20231101,0.000113,,,,,0.000005,0.050906,,,,,53019.94,17582.7,70602.64,,,,,,,,,,,12451828.73,0,0,0,0,N,,,,,,,,,,,3222935,1665309,1557626,847231,1.84,0.78,20151231,3212803,1758063,1454740,847231,1.72,0.83,20141231,3322601,1666594,1656007,847231,1.95,0.81,20150701,20160630,20130924,18100000,,,,,,,TN,,20131230,20131230,1,,,,CREFC,,1233827,1.46,1130941,1.33,1332208,1.57,N,,,,,8.49,502890.23,,,,,,N,,13000000,H,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410026,26,20161017,11333081.25,11317151.32,20161001,,0.050875,20231201,0.000113,,,,,0.000005,0.050757,,,,,48047.54,15929.93,63977.47,,,,,,,,,,,11317151.32,0,0,0,0,N,,,,,,,,,,,4514436,3078107,1436329,767730,1.87,0.79,20151231,3978461,2560729,1417732,767729,1.85,0.71,20141231,2339809,1573423,766386,383865,2,0.81,20160101,20160630,20131001,19000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1284435,1.67,1265838,1.65,690439,1.8,X,,,,,,460772.66,,,,,,N,,11800000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410027,27,20161017,11103443.93,11086306.24,20161001,,0.04563,20181101,0.000113,,,,,0.000005,0.045512,,,,,42220.85,17137.69,59358.54,,,,,,,,,,,11086306.24,0,0,0,0,N,,,,,,,,,,,3456625,1734502,1722123,712302,2.42,0.89,20151231,2390304,1897928,492376,712302,0.69,0.91,20141231,1597438,846107,751331,356151,2.11,0.83,20160101,20160630,20130619,15700000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1570017,2.2,340270,0.48,675278,1.9,N,,,,,10.09,172444.55,,,,,,N,,11629000,S2,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410028,28,20161017,11028259.06,11012257.55,20161001,,0.049,20231201,0.000113,,,,,0.000005,0.048882,,,,,45032.06,16001.51,61033.57,,,,,,,,,,,11012257.55,0,0,0,0,N,,,,,,,,,,,1257048,213967,1043081,732402,1.42,1,20151231,1260191,196054,1064137,732402,1.45,1,20141231,640610,106671,533939,366201,1.46,1,20160101,20160630,20130924,17080000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,984218,1.34,1005274,1.37,504508,1.38,N,,,,,38.01,186920.25,,,,,,N,,11500000,S1,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
JPMBB13C17,,301410029,29,20161017,10760455.72,10745439.67,20161005,,0.0513,20231205,0.000113,,,,,0.000005,0.051182,,,,,46000.95,15016.05,61017,,,,,,,,,,,10745439.67,0,0,0,0,N,,,,,,,,,,,3758424,2483187,1275237,732204,1.74,0.71,20151231,,,,,,,,1686130,1180994,505136,366102,1.38,0.65,20160101,20160630,20131031,16500000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1125028,1.54,,,430032,1.17,N,,,,,,100774.75,20161011,,,,,N,,11200000,S2,,,,,,,,,,,,,,,,,,,,WF,S,20160913,20161011,N,,,,,,,,JPMBB13C17
