JPMBB13C17,,301410001,1,20140717,119199029.8,119034210.1,20140701,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,433685.8,164819.67,598505.47,,0,,,,,,0,,0,119034210.1,0,0,0,0,N,,,,,,,,,,,33327307,10380496,22946811,13167121,1.74,0.98,20131231,,,,,,,,9059345,2625738,6433607,3291781,1.95,0.96,20140101,20140331,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,22047109,1.67,,,6208681,1.89,X,0,,,,0,,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410002,2,20140717,93900000,93900000,20140701,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,384418.78,0,384418.78,,0,,,,,,0,,0,93900000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2950204,512553,2437651,1153257,2.11,1,20140101,20140331,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CMSA,,,,,,2196046,1.9,X,0,,,,373.9,814330.38,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301171001,3,20140717,90000000,90000000,20140701,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,362500.5,0,362500.5,,0,,,,,,0,,0,90000000,0,0,0,0,N,,,,,,,,,,,20880780,5596330,15284450,11026057,1.39,0.99,20131231,,,,,,,,4644455,1807287,2837168,2756514,1.03,0.95,20140101,20140331,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,15222450,1.38,,,2821668,1.02,X,0,,,,0,,,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410004,4,20140717,73125000,73125000,20140701,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,296765.62,0,296765.62,,0,,,,,,0,,0,73125000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,3561496,1506932,2054564,890297,2.31,0.9,20140101,20140331,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1667081,1.87,N,0,,,,0,1532237.8,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100172,5,20140717,47580000,47580000,20140706,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,196882.08,0,196882.08,,0,,,,,,0,,0,47580000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2750261,1441548,1308713,763252,1.71,0.81,20140101,20140331,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1194187,1.56,N,0,,,,0,2270496.94,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100164,6,20140717,46000000,46000000,20140706,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,189941.67,0,189941.67,,0,,,,,,0,,0,46000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130924,64600000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,0,,,,0,1574541.01,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410007,7,20140717,31000000,31000000,20140701,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,127100,0,127100,,0,,,,,,0,,0,31000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130918,51000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,307749.07,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410008,8,20140717,30000000,30000000,20140701,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,124687.5,0,124687.5,,0,,,,,,0,,0,30000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131009,39000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,5504641.74,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410009,9,20140717,29746422.22,29708455.22,20140701,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,120658.93,37967,158625.93,,0,,,,,,0,,0,29708455.22,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130918,43000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,462441.57,,0,0,0,,N,,30000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410013,13,20140717,25375000,25375000,20140701,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,100231.25,0,100231.25,,0,,,,,,0,,0,25375000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1465117,507051,958066,396645,2.42,0.93,20140101,20140331,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,819984,2.07,N,0,,,,0,1618905.16,,0,0,0,,N,,25375000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
