JPMBB13C17,,301410001,1,20141020,118731676.2,118565156.2,20141001,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,431985.42,166520.05,598505.47,,,,,,,,,,,118565156.2,0,0,0,0,N,,,,,,,,,,,33327307,10380496,22946811,13167121,1.74,0.98,20131231,,,,,,,,18324106,6325469,11998637,6286734,1.91,0.97,20140101,20140630,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,22047109,1.67,,,11548786,1.84,X,,,,,,,,,,,,N,,220000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410002,2,20141020,93900000,93900000,20141001,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,384418.78,0,384418.78,,,,,,,,,,,93900000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2950204,512553,2437651,1153257,2.11,1,20140101,20140331,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CMSA,,,,,,2196046,1.9,X,,,,,373.9,1057776.44,,,,,,N,,93900000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301171001,3,20141020,90000000,90000000,20141001,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,362500.5,0,362500.5,,,,,,,,,,,90000000,0,0,0,0,N,,,,,,,,,,,20880780,5596330,15284450,11026057,1.39,0.99,20131231,,,,,,,,16156104,4854093,11302011,8269543,1.37,0.97,20140101,20140930,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,15222450,1.38,,,11255511,1.36,X,,,,,,,,,,,,N,,225000000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410004,4,20141020,73125000,73125000,20141001,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,296765.62,0,296765.62,,,,,,,,,,,73125000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,7508949,2728415,4780534,1800378,2.66,0.92,20140101,20140630,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,4005570,2.22,N,,,,,,1775115.8,,,,,,N,,73125000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,883100172,5,20141020,47580000,47580000,20141006,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,196882.08,0,196882.08,,,,,,,,,,,47580000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,5990516,3020250,2970266,1526504,1.95,0.85,20140101,20140630,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,2741214,1.8,N,,,,,,2569200.38,,,,,,N,,47580000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,883100164,6,20141020,46000000,46000000,20141006,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,189941.67,0,189941.67,,,,,,,,,,,46000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,3458474,1073266,2385208,1474047,1.62,0.9,20140101,20140630,20130924,64600000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,2218723,1.51,N,,,,,,1599931.54,,,,,,N,,46000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410007,7,20141020,31000000,31000000,20141001,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,127100,0,127100,,,,,,,,,,,31000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,606682,211788,394894,494707,0.8,0.82,20140101,20140331,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,360567,0.73,X,,,,,,310176.1,,,,,,N,,31000000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410008,8,20141020,30000000,30000000,20141001,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,124687.5,0,124687.5,,,,,,,,,,,30000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1344735,644090,700645,482453,1.45,0.89,20140101,20140331,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,631643,1.31,X,,,,,,5425123.52,,,,,,N,,30000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410009,9,20141020,29640103.92,29601705.66,20141001,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,120227.67,38398.26,158625.93,,,,,,,,,,,29601705.66,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2333213,1116658,1216555,951756,1.28,0.82,20140101,20140630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1071567,1.13,X,,,,,,548601.42,,,,,,N,,30000000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410013,13,20141020,25375000,25375000,20141001,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,100231.25,0,100231.25,,,,,,,,,,,25375000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2779080,1004432,1774648,793291,2.24,0.94,20140101,20140630,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1498485,1.89,N,,,,,,1644016.06,,,,,,N,,25375000,S2,,,,,,,,,,,,,,,,,,,,WF,S
