JPMBB13C17,,301410001,1,20140317,119852647.9,119661135.4,20140301,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,406992.96,191512.51,598505.47,,,,,,,,,,,119661135.4,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131115,366000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,,,,,,,,,,,,N,,220000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410002,2,20140317,93900000,93900000,20140301,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,358790.86,0,358790.86,,,,,,,,,,,93900000,0,75238.73,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500000,,,,,,,,,20131230,20131230,7,,,,CMSA,,,,,,,,X,,,,,106.69,514843.64,,,,,,N,,93900000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301171001,3,20140317,90000000,90000000,20140301,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,338333.8,0,338333.8,,,,,,,,,,,90000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130910,365000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,,,,,,,,,,,,N,,225000000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410004,4,20140317,73125000,73125000,20140301,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,276981.25,0,276981.25,,,,,,,,,,,73125000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131015,123000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,,,,,,1576799.11,,,,,,N,,73125000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,883100172,5,20140317,47580000,47580000,20140306,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,183756.6,0,183756.6,,,,,,,,,,,47580000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131023,73200000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,,,,,,1773029.38,,,,,,N,,47580000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,883100164,6,20140317,46000000,46000000,20140306,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,177278.89,0,177278.89,,,,,,,,,,,46000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130924,64600000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,,,,,,1577485.09,,,,,,N,,46000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410007,7,20140317,31000000,31000000,20140301,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,118626.67,0,118626.67,,,,,,,,,,,31000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130918,51000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,,,,,,4707897.41,,,,,,N,,31000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410008,8,20140317,30000000,30000000,20140301,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,116375,0,116375,,,,,,,,,,,30000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131009,39000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,,,,,,5562577.34,,,,,,N,,30000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410009,9,20140317,29896849.08,29851407.64,20140301,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,113184.49,45441.44,158625.93,,,,,,,,,,,29851407.64,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130918,43000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,,,,,,561266.6,,,,,,N,,30000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410013,13,20140317,25375000,25375000,20140301,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,93549.17,0,93549.17,,,,,,,,,,,25375000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131010,39600000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,,,,,,1486237.56,,,,,,N,,25375000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,883100181,14,20140317,24600000,24600000,20140306,,0.04825,20231206,0.000613,,,,,0.000005,0.047632,,,,,92318.33,0,92318.33,,,,,,,,,,,24600000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131021,40500000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,,,,,,379795.43,,,,,,N,,24600000,S2,,,,,,,,,,,,,,,,,,,,WF,S
