JPMBB13C17,,301410001,1,20170217,114024273.6,113854455.1,20170201,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,428686.93,169818.54,598505.47,,0,,,,,,0,,0,113854455.1,0,0,0,0,N,,,,,,,,,,,32881212,11354670,21526542,13167120,1.6348,0.93,20151231,32883064,11451799,21431265,13167121,1.6276,0.98,20141231,24727330,8327005,16400325,9875340,1.6607,0.93,20160101,20160930,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,20626840,1.5665,20531563,1.5593,15725549,1.5924,X,,,,,0,,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410002,2,20170217,92342395.56,92233961.54,20170201,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,390643.47,108434.02,499077.49,,0,,,,,,0,,0,92233961.54,0,0,0,0,N,,,,,,,,,,,11988589,2178753,9809836,4893600,2.0046,1,20151231,11708936,2077209,9631727,4677091,2.0593,1,20141231,9064523,1497231,7567292,4491697,1.6847,1,20160101,20160930,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CREFC,,8843428,1.8071,8665319,1.8527,6842489,1.5233,X,,,,,727.15,371069.35,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301171001,3,20170217,88483074.45,88377330.57,20170201,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,368270.34,105743.88,474014.22,,0,,,,,,0,,0,88377330.57,0,0,0,0,N,,,,,,,,,,,23030082,8148531,14881551,11553417,1.288,0.93,20151231,21761731,7957924.8,13803806.2,11026056.49,1.2519,0.97,20141231,17516909,5883139,11633770,10665320,1.0908,0.95,20160101,20160930,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,14819551,1.2826,13741806.2,1.2463,11587270,1.0864,X,,,,,0,,20170213,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMC13C16
JPMBB13C17,,301410004,4,20170217,71996487.55,71911651.2,20170201,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,301925.27,84836.35,386761.62,,0,,,,,,0,,0,71911651.2,0,0,0,0,N,,,,,,,,,,,14732991,5783379,8949612,4641139,1.9283,0.98,20161231,14392983,5780830,8612153,3610648,2.3852,0.96,20151231,,,,,,,,,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,7399686,1.5943,7062227,1.9559,,,N,,,,,0,1003760.24,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,883100172,5,20170217,46148990.59,46091899.17,20170206,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,197326.03,57091.42,254417.45,,0,,,,,,0,,0,46091899.17,0,0,0,0,N,,,,,,,,,,,13056582,6545807,6510775,3053009,2.1325,0.81,20151231,12773272,6200117,6573155,2395398,2.744,0.85,20141231,11146617,5218056,5928561,2289756,2.5891,0.85,20160101,20160930,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,6052671,1.9825,6115051,2.5528,5584983,2.4391,N,,,,,0,576406.35,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,883100164,6,20170217,45894628.12,45844777.17,20170206,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,195823.45,49850.95,245674.4,,0,,,,,,0,,0,45844777.17,0,0,0,0,N,,,,,,,,,,,7488811,2165060,5323751,2310957,2.3036,0.99,20151231,7143176,2124030,5019146,2310957,2.1718,0.98,20141231,5542490,1735156,3807334,1741132,2.1867,1,20160101,20160930,20130924,64600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,4990783,2.1596,4686178,2.0278,3557609,2.0432,N,,,,,0,48061.08,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410007,7,20170217,30928471.83,30894603.12,20170201,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,131033.63,33868.71,164902.34,,0,,,,,,0,,0,30894603.12,0,0,0,0,N,,,,,,,,,,,3686014,934238,2751776,1546383,1.7794,0.83,20151231,3251572,803278,2448294,1546383,1.5832,1,20141231,2849285,660056,2189229,1165083,1.879,0.95,20160101,20160930,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2614470,1.6907,2310988,1.4944,2086250,1.7906,X,,,,,117.17,11232.07,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410008,8,20170217,29968026.37,29935915.42,20170201,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,128706.43,32110.95,160817.38,,0,,,,,,0,,0,29935915.42,0,0,0,0,N,,,,,,,,,,,5409637,2686564,2723073,1517031,1.795,0.89,20151231,4868845,2067137,2801708,1517031,1.8468,0.89,20141231,3688641,1887361,1801280,1138813,1.5817,0.92,20160101,20160930,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2447070,1.613,2525705,1.6649,1594279,1.3999,X,,,,,2106.21,1929924.36,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410009,9,20170217,28557633.06,28518705.26,20170201,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,119698.13,38927.8,158625.93,,0,,,,,,0,,0,28518705.26,0,0,0,0,N,,,,,,,,,,,4215205,2201959,2013246,1903511,1.0576,0.77,20151231,4995104,2540764,2454340,1903511,1.2893,0.83,20141231,2810291,1458605,1351686,951755,1.4202,0.8,20160101,20160630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20150410,1723272,0.9053,2164366,1.137,1206698,1.2678,X,,,,,574.48,1164953.61,,0,0,0,,N,,30000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410013,13,20170217,25375000,25375000,20170201,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,103572.29,0,103572.29,,0,,,,,,0,,0,25375000,0,0,0,0,N,,,,,,,,,,,5202385,2444507,2757878,1219480,2.2615,0.85,20151231,5532300,2183805,3348495,1219480,2.7458,0.92,20141231,3285274,1404764,1880510,918786,2.0467,0.78,20160101,20160930,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2205554,1.8086,2796171,2.2929,1466268,1.5958,N,,,,,0,1337489.25,,0,0,0,,N,,25375000,SH,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,883100181,14,20170217,24216871.9,24188049.97,20170206,,0.04825,20231206,0.000613,,,,,0.000005,0.047632,,,,,100617.74,28821.93,129439.67,,0,,,,,,0,,0,24188049.97,0,0,0,0,N,,,,,,,,,,,3604271,1546619,2057652,1203435,1.7098,0.89,20151231,4183461,1458574,2724887,1203435,2.2642,0.85,20141231,2611882,942504,1669378,1164957,1.4329,0.85,20160101,20160930,20131021,40500000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,1924163,1.5988,2591398,2.1533,1569262,1.347,X,,,,,0,39591.65,,0,0,0,,N,,24600000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170112,20170213,N,,,,,,,0,JPMBB13C17
