JPMBB13C17,,301171001,3,20141118,90000000,90000000,20141101,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,374583.85,0,374583.85,,,,,,,,,,,90000000,0,0,0,0,N,,,,,,,,,,,20880780,5596330,15284450,11026057,1.39,0.99,20131231,,,,,,,,16156104,4854093,11302011,8269543,1.37,0.97,20140101,20140930,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,15222450,1.38,,,11255511,1.36,X,,,,,,,,,,,,N,,225000000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410001,1,20141118,118565156.2,118412409.6,20141101,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,445758.88,152746.59,598505.47,,,,,,,,,,,118412409.6,0,0,0,0,N,,,,,,,,,,,33327307,10380496,22946811,13167121,1.74,0.98,20131231,,,,,,,,27457755,9578700,17879055,9578514,1.87,0.96,20131231,20140929,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,22047109,1.67,,,17204279,1.8,X,,,,,,,,,,,,N,,220000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410002,2,20141118,93900000,93900000,20141101,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,397232.73,0,397232.73,,,,,,,,,,,93900000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,5823874,976598,4847276,2332141,2.08,1,20140101,20140630,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CMSA,,,,,,4364074,1.87,X,,,,,373.9,1138934.9,,,,,,N,,93900000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410004,4,20141118,73125000,73125000,20141101,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,306657.81,0,306657.81,,,,,,,,,,,73125000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,7508949,2728415,4780534,1800378,2.66,0.92,20140101,20140630,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,4005570,2.22,N,,,,,,1881538.36,,,,,,N,,73125000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410007,7,20141118,31000000,31000000,20141101,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,131336.67,0,131336.67,,,,,,,,,,,31000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,606682,211788,394894,494707,0.8,0.82,20140101,20140331,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,360567,0.73,X,,,,,,55065.02,,,,,,N,,31000000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410008,8,20141118,30000000,30000000,20141101,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,128843.75,0,128843.75,,,,,,,,,,,30000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1344735,644090,700645,482453,1.45,0.89,20140101,20140331,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,631643,1.31,X,,,,,,5023372.41,,,,,,N,,30000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410009,9,20141118,29601705.66,29567154.05,20141101,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,124074.32,34551.61,158625.93,,,,,,,,,,,29567154.05,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2333213,1116658,1216555,951756,1.28,0.82,20140101,20140630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1071567,1.13,X,,,,,,577323.77,,,,,,N,,30000000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410010,10,20141118,10005000,10005000,20141101,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,43077.08,0,43077.08,,,,,,,,,,,10005000,0,22372.82,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1314482,712258,602224,322254,1.87,0.93,20140101,20140630,20130918,17300000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,526283,1.63,X,,,,,7.97,132029.22,,,,,,N,,10005000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410011,11,20141118,9305000,9305000,20141101,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,40063.19,0,40063.19,,,,,,,,,,,9305000,0,45814.11,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1973986,1061742,912244,352815,2.59,0.94,20140101,20140930,20130918,17400000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,821428,2.33,X,,,,,14.11,95367.15,,,,,,N,,9305000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410012,12,20141118,8940000,8940000,20141101,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,38491.67,0,38491.67,,,,,,,,,,,8940000,0,40575.16,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1850826,1003114,847712,338975,2.5,0.96,20140101,20140930,20130918,15200000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,773522,2.28,X,,,,,13.63,87061.11,,,,,,N,,8940000,S1,,,,,,,,,,,,,,,,,,,,WF,S
