JPMBB13C17,,301410001,1,20140617,119348830.1,119199029.8,20140601,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,448705.19,149800.28,598505.47,,0,,,,,,0,,0,119199029.8,0,0,0,0,N,,,,,,,,,,,33327307,10380496,22946811,13167121,1.74,0.98,20131231,,,,,,,,9059345,2625738,6433607,3291781,1.95,0.96,20140101,20140331,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,22047109,1.67,,,6208681,1.89,X,0,,,,0,,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410002,2,20140617,93900000,93900000,20140601,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,397232.73,0,397232.73,,0,,,,,,0,,0,93900000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500000,,,,,,,,,20131230,20131230,7,,,,CMSA,,,,,,,,X,0,,,,373.9,733198.31,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301171001,3,20140617,90000000,90000000,20140601,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,374583.85,0,374583.85,,0,,,,,,0,,0,90000000,0,0,0,0,N,,,,,,,,,,,20880780,5596330,15284450,11026057,1.39,0.99,20131231,,,,,,,,4644455,1807287,2837168,2756514,1.03,0.95,20140101,20140331,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,15222450,1.38,,,2821668,1.02,X,0,,,,0,,,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410004,4,20140617,73125000,73125000,20140601,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,306657.81,0,306657.81,,0,,,,,,0,,0,73125000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,3561496,1506932,2054564,890297,2.31,0.9,20140101,20140331,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1667081,1.87,N,0,,,,0,1405241.8,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100172,5,20140617,47580000,47580000,20140606,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,203444.81,0,203444.81,,0,,,,,,0,,0,47580000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2750261,1441548,1308713,763252,1.71,0.81,20140101,20140331,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,1194187,1.56,N,0,,,,0,2146116.04,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100164,6,20140617,46000000,46000000,20140606,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,196273.06,0,196273.06,,0,,,,,,0,,0,46000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130924,64600000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,0,,,,0,1588880.61,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410007,7,20140617,31000000,31000000,20140601,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,131336.67,0,131336.67,,0,,,,,,0,,0,31000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130918,51000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,1611459.47,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410008,8,20140617,30000000,30000000,20140601,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,128843.75,0,128843.75,,0,,,,,,0,,0,30000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131009,39000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,5504137.14,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410009,9,20140617,29780225.58,29746422.22,20140601,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,124822.57,33803.36,158625.93,,0,,,,,,0,,0,29746422.22,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130918,43000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,647455.28,,0,0,0,,N,,30000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410013,13,20140617,25375000,25375000,20140601,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,103572.29,0,103572.29,,0,,,,,,0,,0,25375000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131010,39600000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,0,,,,0,1585738.26,,0,0,0,,N,,25375000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100181,14,20140617,24600000,24600000,20140606,,0.04825,20231206,0.000613,,,,,0.000005,0.047632,,,,,102209.58,0,102209.58,,0,,,,,,0,,0,24600000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131021,40500000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,409571.55,,0,0,0,,N,,24600000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100162,15,20140617,24100000,24100000,20140606,,0.0485,20181006,0.000513,,,,,0.000005,0.047982,,,,,100650.97,0,100650.97,,0,,,,,,0,,0,24100000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130826,34350000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,0,,,,0,1158813.48,,0,0,0,,N,,24100000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100180,16,20140617,21000000,21000000,20140606,,0.04836,20231206,0.000113,,,,,0.000005,0.048242,,,,,87451,0,87451,,0,,,,,,0,,0,21000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130916,30000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,X,0,,,,0,956417.02,,0,0,0,,N,,21000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,883100171,17,20140617,18726311.52,18682224.79,20140606,,0.05121,20231106,0.000113,,,,,0.000005,0.051092,,,,,82578.35,44086.73,126665.08,,0,,,,,,0,,0,18682224.79,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130614,28500000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,0,,,,0,86772.99,,0,0,0,,N,,19000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410018,18,20140617,16000000,16000000,20140601,,0.0482,20231101,0.000113,,,,,0.000005,0.048082,,,,,66408.89,0,66408.89,,0,,,,,,0,,0,16000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130926,29000000,,,,,,,,,20131230,20131230,1,,,,CMSA,,,,,,,,N,0,,,,0,,,0,0,0,,N,,16000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S
JPMBB13C17,,301410019,19,20140617,15000000,15000000,20140601,,0.048475,20231101,0.000113,,,,,0.000005,0.048357,,,,,62613.54,0,62613.54,,0,,,,,,0,,0,15000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,807391,418286,389105,237393,1.64,0.94,20140101,20140331,20130822,22700000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,,,,,362855,1.53,X,0,,,,0,349064.61,,0,0,0,,N,,15000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S
