JPMBB13C17,,301410001,1,20171117,112388644.3,112212676.5,20171101,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,422537.6,175967.87,598505.47,,0,,,,,,0,,0,112212676.5,0,0,0,0,N,,,,,,,,,,,34335056,11571783,22763273,13167120,1.7287,0.95,20161231,32881212,11354670,21526542,13167120,1.6348,0.93,20151231,26861974,9653661,17208313,9875340,1.7425,0.95,20170101,20170930,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,21863571,1.6604,20626840,1.5665,16533537,1.6742,X,,,,,0,,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410002,2,20171117,91272947.97,91159989.78,20171101,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,386119.3,112958.19,499077.49,,0,,,,,,0,,0,91159989.78,0,0,0,0,N,,,,,,,,,,,12141824,1963547,10178277,5988930,1.6995,1,20161231,11988589,2178753,9809836,4893600,2.0046,1,20151231,9164199,1493362,7670837,4491694,1.7077,1,20170101,20170930,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CREFC,,9211869,1.5381,8843428,1.8071,6946034,1.5464,X,,,,,727.15,813309.23,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301171001,3,20171117,87442947.76,87332874.83,20171101,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,363941.29,110072.93,474014.22,,0,,,,,,0,,0,87332874.83,0,0,0,0,N,,,,,,,,,,,23100956,8232921,14868035,14220427,1.0455,0.95,20161231,23030082,8148531,14881551,11553417,1.288,0.93,20151231,16571719,5875833,10695886,10665320,1.0028,0.93,20170101,20170930,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,14806035,1.0411,14819551,1.2826,10649386,0.9985,X,,,,,0,,20170213,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMC13C16,,,,,
JPMBB13C17,,301410004,4,20171117,71160630.48,71072288.87,20171101,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,298420.01,88341.61,386761.62,,0,,,,,,0,,0,71072288.87,0,0,0,0,N,,,,,,,,,,,14732991,5783379,8949612,4641139,1.9283,0.98,20161231,14392983,5780830,8612153,3610648,2.3852,0.96,20151231,11966624,4416594,7550030,3480854,2.169,1,20170101,20170930,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,7399686,1.5943,7062227,1.9559,6387587,1.835,N,,,,,0,2338294.46,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,883100172,5,20171117,45587464.66,45527972.24,20171106,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,194925.03,59492.42,254417.45,,0,,,,,,0,,0,45527972.24,0,0,0,0,N,,,,,,,,,,,13790441,6933965,6856476,3053009,2.2458,0.82,20161231,13056582,6545807,6510775,3053009,2.1325,0.81,20151231,11681004,5526541,6154463,2289756,2.6878,0.87,20170101,20170930,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,6398372,2.0957,6052671,1.9825,5810885,2.5377,N,,,,,0,886758.57,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,883100164,6,20171117,45399687.53,45347724.77,20171106,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,193711.64,51962.76,245674.4,,0,,,,,,0,,0,45347724.77,0,0,0,0,N,,,,,,,,,,,7736939,2356535,5380404,2373022,2.2673,1,20161231,7488811,2165060,5323751,2310957,2.3036,0.99,20151231,3813052.94,1052838.68,2760214.26,1474046.26,1.8725,1,20170101,20170630,20130924,64600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,5047436,2.127,4990783,2.1596,2593730.38,1.7595,N,,,,,0,79177.94,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410007,7,20171117,30592646.72,30557355.23,20171101,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,129610.85,35291.49,164902.34,,0,,,,,,0,,0,30557355.23,0,0,0,0,N,,,,,,,,,,,3710260,845419,2864841,1588422,1.8035,1,20161231,3686014,934238,2751776,1546383,1.7794,0.83,20151231,2281104,463138,1817966,989414,1.8374,1,20170101,20170630,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2727535,1.7171,2614470,1.6907,1749314,1.768,X,,,,,117.17,18254.8,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410008,8,20171117,29648672.45,29615189.94,20171101,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,127334.87,33482.51,160817.38,,0,,,,,,0,,0,29615189.94,0,0,0,0,N,,,,,,,,,,,4752140,2320912,2431228,1521188,1.5982,0.89,20161231,5409637,2686564,2723073,1517031,1.795,0.89,20151231,2643182.32,1332967.23,1310215.09,964904.45,1.3578,0.94,20170101,20170630,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2155225,1.4168,2447070,1.613,1172214.09,1.2148,X,,,,,2106.21,1962086.88,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410009,9,20171117,28177817.66,28137297.88,20171101,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,118106.15,40519.78,158625.93,,0,,,,,,0,,0,28137297.88,0,0,0,0,N,,,,,,,,,,,5627921,2838788,2789133,1903511,1.4652,0.8,20161231,4215205,2182822,2032383,1903511,1.0677,0.77,20151231,2681582,1367034,1314548,951755,1.3811,0.67,20170101,20170630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20150410,2499159,1.3129,1742409,0.9153,1169560,1.2288,X,,,,,574.48,1165220.87,,0,0,0,,N,,30000000,N,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410013,13,20171117,25375000,25375000,20171101,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,103572.29,0,103572.29,,0,,,,,,0,,0,25375000,0,0,0,0,N,,,,,,,,,,,4555870,1897065,2658805,1222821,2.1743,0.82,20161231,5202385,2444507,2757878,1219480,2.2615,0.85,20151231,4336922,1708856,2628066,915445,2.8708,0.89,20170101,20170930,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2106481,1.7226,2205554,1.8086,2213823,2.4183,N,,,,,0,183174.19,,0,0,0,,N,,25375000,SH,,,,,,,,,,,0,,,,0,,,,,WF,S,20171012,20171113,N,,,,,,,0,JPMBB13C17,,,,,
